,geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
148350,6055,6015,-122.33053320427236,38.5064736594468,-123.95780135791581,41.7449423699455,2019-07-27,7,185.0
148351,6055,6083,-122.33053320427236,38.5064736594468,-120.03078618310377,34.53834408621415,2019-07-27,5,132.0
148356,6055,6011,-122.33053320427236,38.5064736594468,-122.23702845533448,39.177573134127535,2019-07-27,1,26.0
148357,6055,6021,-122.33053320427236,38.5064736594468,-122.39220680724118,39.59840476989015,2019-07-27,3,79.0
148359,6055,6035,-122.33053320427236,38.5064736594468,-120.59433283101079,40.673590390320065,2019-07-27,7,185.0
148361,6055,6003,-122.33053320427236,38.5064736594468,-119.82065303343381,38.59725063434423,2019-07-27,1,26.0
148365,6055,6057,-122.33053320427236,38.5064736594468,-120.76875211635961,39.30136957890384,2019-07-27,19,502.0
148367,6055,6005,-122.33053320427236,38.5064736594468,-120.65111562927252,38.44638950030805,2019-07-27,2,52.0
148368,6055,6051,-122.33053320427236,38.5064736594468,-118.88670926751537,37.93899035009903,2019-07-27,7,185.0
148370,6055,6009,-122.33053320427236,38.5064736594468,-120.55413209741344,38.20460680352815,2019-07-27,7,185.0
148371,6055,6105,-122.33053320427236,38.5064736594468,-123.11262773346346,40.650693556253756,2019-07-27,2,52.0
148372,6055,6109,-122.33053320427236,38.5064736594468,-119.95475334431002,38.02760098861166,2019-07-27,3,79.0
148373,6055,6115,-122.33053320427236,38.5064736594468,-121.35126271836053,39.26900767275675,2019-07-27,5,132.0
148398,6059,6037,-117.77614624417816,33.676913155110306,-118.26101696970831,34.19800147820897,2019-07-27,29417,556573.0
148399,6059,6059,-117.77614624417816,33.676913155110306,-117.77614624417816,33.676913155110306,2019-07-27,352239,6664412.0
148400,6059,6081,-117.77614624417816,33.676913155110306,-122.3556631985105,37.43620973176126,2019-07-27,312,5903.0
148401,6059,6113,-117.77614624417816,33.676913155110306,-121.90162045610802,38.68664648089628,2019-07-27,51,964.0
148568,6059,6001,-117.77614624417816,33.676913155110306,-121.91788544949588,37.650546842122445,2019-07-27,367,6943.0
148569,6059,6017,-117.77614624417816,33.676913155110306,-120.52464692761319,38.778737973176135,2019-07-27,162,3065.0
148570,6059,6023,-117.77614624417816,33.676913155110306,-123.91581945049178,40.70500910443826,2019-07-27,25,473.0
148571,6059,6029,-117.77614624417816,33.676913155110306,-118.72990002272377,35.34284876287472,2019-07-27,479,9062.0
148572,6059,6041,-117.77614624417816,33.676913155110306,-122.74885854934313,38.05518332680756,2019-07-27,108,2043.0
148573,6059,6047,-117.77614624417816,33.676913155110306,-120.71768800001988,37.19187047087785,2019-07-27,91,1721.0
148574,6059,6063,-117.77614624417816,33.676913155110306,-120.83859760079802,40.004682481022,2019-07-27,17,321.0
148575,6059,6065,-117.77614624417816,33.676913155110306,-115.99384915368177,33.74368033412086,2019-07-27,6855,129697.0
148576,6059,6067,-117.77614624417816,33.676913155110306,-121.34424340677604,38.449314807406715,2019-07-27,327,6186.0
148577,6059,6071,-117.77614624417816,33.676913155110306,-116.17846073060556,34.84143828214598,2019-07-27,4948,93616.0
148578,6059,6073,-117.77614624417816,33.676913155110306,-116.77020744456195,33.028203198952994,2019-07-27,6281,118837.0
148580,6059,6077,-117.77614624417816,33.676913155110306,-121.2714080737995,37.93474445570171,2019-07-27,160,3027.0
148581,6059,6085,-117.77614624417816,33.676913155110306,-121.69627886046631,37.2324840315687,2019-07-27,669,12657.0
148582,6059,6087,-117.77614624417816,33.676913155110306,-122.00978740939895,37.02160590618132,2019-07-27,150,2838.0
148583,6059,6093,-117.77614624417816,33.676913155110306,-122.54036776276807,41.59268663385888,2019-07-27,14,264.0
148584,6059,6095,-117.77614624417816,33.676913155110306,-121.9400068971127,38.26691911759816,2019-07-27,50,946.0
148585,6059,6097,-117.77614624417816,33.676913155110306,-122.92254465472433,38.525292574496746,2019-07-27,199,3765.0
148586,6059,6099,-117.77614624417816,33.676913155110306,-120.9976828984382,37.559137443240715,2019-07-27,68,1286.0
148587,6059,6107,-117.77614624417816,33.676913155110306,-118.80047251578982,36.22015662355563,2019-07-27,174,3292.0
148588,6059,6111,-117.77614624417816,33.676913155110306,-119.1260271961335,34.35752851853052,2019-07-27,688,13017.0
148943,6059,6019,-117.77614624417816,33.676913155110306,-119.64931992072789,36.75817909995374,2019-07-27,276,5221.0
149032,6059,6053,-117.77614624417816,33.676913155110306,-121.3089015574753,36.23977439726873,2019-07-27,218,4124.0
149054,6059,6079,-117.77614624417816,33.676913155110306,-120.45219695427826,35.38741848606952,2019-07-27,688,13017.0
149060,6059,6103,-117.77614624417816,33.676913155110306,-122.23388486645332,40.12573617716245,2019-07-27,13,245.0
149073,6059,6033,-117.77614624417816,33.676913155110306,-122.75318391622451,39.099645340199004,2019-07-27,8,151.0
149113,6059,6061,-117.77614624417816,33.676913155110306,-120.71765160991616,39.063427199381174,2019-07-27,204,3859.0
149161,6059,6013,-117.77614624417816,33.676913155110306,-121.95121244528309,37.92341874155632,2019-07-27,150,2838.0
149162,6059,6039,-117.77614624417816,33.676913155110306,-119.76264813255865,37.21803147751612,2019-07-27,123,2327.0
149163,6059,6045,-117.77614624417816,33.676913155110306,-123.43155391611874,39.4336238311982,2019-07-27,17,321.0
149164,6059,6069,-117.77614624417816,33.676913155110306,-121.07499554108288,36.605705902231435,2019-07-27,13,245.0
149178,6059,6007,-117.77614624417816,33.676913155110306,-121.60067173183134,39.66692936367094,2019-07-27,29,548.0
149186,6059,6089,-117.77614624417816,33.676913155110306,-122.04052152474789,40.763766597080235,2019-07-27,90,1702.0
149224,6059,6043,-117.77614624417816,33.676913155110306,-119.9055172810364,37.58152187460611,2019-07-27,81,1532.0
149225,6059,6055,-117.77614624417816,33.676913155110306,-122.33053320427236,38.5064736594468,2019-07-27,87,1646.0
149322,6059,6015,-117.77614624417816,33.676913155110306,-123.95780135791581,41.7449423699455,2019-07-27,8,151.0
149323,6059,6083,-117.77614624417816,33.676913155110306,-120.03078618310377,34.53834408621415,2019-07-27,543,10273.0
149352,6059,6031,-117.77614624417816,33.676913155110306,-119.81550249362243,36.07536098867834,2019-07-27,45,851.0
149353,6059,6101,-117.77614624417816,33.676913155110306,-121.69484234013284,39.03452288404048,2019-07-27,12,227.0
149359,6059,6011,-117.77614624417816,33.676913155110306,-122.23702845533448,39.177573134127535,2019-07-27,6,113.0
149360,6059,6021,-117.77614624417816,33.676913155110306,-122.39220680724118,39.59840476989015,2019-07-27,6,113.0
149388,6059,6035,-117.77614624417816,33.676913155110306,-120.59433283101079,40.673590390320065,2019-07-27,1,18.0
149403,6059,6003,-117.77614624417816,33.676913155110306,-119.82065303343381,38.59725063434423,2019-07-27,1,18.0
149415,6059,6057,-117.77614624417816,33.676913155110306,-120.76875211635961,39.30136957890384,2019-07-27,57,1078.0
149435,6059,6025,-117.77614624417816,33.676913155110306,-115.3653197293723,33.039505999919136,2019-07-27,38,718.0
149447,6059,6005,-117.77614624417816,33.676913155110306,-120.65111562927252,38.44638950030805,2019-07-27,22,416.0
149453,6059,6027,-117.77614624417816,33.676913155110306,-117.41078968308284,36.511126808060865,2019-07-27,235,4446.0
149454,6059,6051,-117.77614624417816,33.676913155110306,-118.88670926751537,37.93899035009903,2019-07-27,428,8097.0
149455,6059,6091,-117.77614624417816,33.676913155110306,-120.5159963784201,39.58040010161696,2019-07-27,6,113.0
149470,6059,6009,-117.77614624417816,33.676913155110306,-120.55413209741344,38.20460680352815,2019-07-27,18,340.0
149471,6059,6105,-117.77614624417816,33.676913155110306,-123.11262773346346,40.650693556253756,2019-07-27,1,18.0
149472,6059,6109,-117.77614624417816,33.676913155110306,-119.95475334431002,38.02760098861166,2019-07-27,38,718.0
149473,6059,6115,-117.77614624417816,33.676913155110306,-121.35126271836053,39.26900767275675,2019-07-27,10,189.0
149580,6065,6037,-115.99384915368177,33.74368033412086,-118.26101696970831,34.19800147820897,2019-07-27,12919,233962.0
149581,6065,6059,-115.99384915368177,33.74368033412086,-117.77614624417816,33.676913155110306,2019-07-27,12776,231373.0
149582,6065,6081,-115.99384915368177,33.74368033412086,-122.3556631985105,37.43620973176126,2019-07-27,116,2100.0
149583,6065,6113,-115.99384915368177,33.74368033412086,-121.90162045610802,38.68664648089628,2019-07-27,26,470.0
149745,6065,6001,-115.99384915368177,33.74368033412086,-121.91788544949588,37.650546842122445,2019-07-27,197,3567.0
149746,6065,6017,-115.99384915368177,33.74368033412086,-120.52464692761319,38.778737973176135,2019-07-27,98,1774.0
149747,6065,6023,-115.99384915368177,33.74368033412086,-123.91581945049178,40.70500910443826,2019-07-27,11,199.0
149748,6065,6029,-115.99384915368177,33.74368033412086,-118.72990002272377,35.34284876287472,2019-07-27,514,9308.0
149749,6065,6041,-115.99384915368177,33.74368033412086,-122.74885854934313,38.05518332680756,2019-07-27,29,525.0
149750,6065,6047,-115.99384915368177,33.74368033412086,-120.71768800001988,37.19187047087785,2019-07-27,89,1611.0
149751,6065,6063,-115.99384915368177,33.74368033412086,-120.83859760079802,40.004682481022,2019-07-27,15,271.0
149752,6065,6065,-115.99384915368177,33.74368033412086,-115.99384915368177,33.74368033412086,2019-07-27,229250,4151715.0
149753,6065,6067,-115.99384915368177,33.74368033412086,-121.34424340677604,38.449314807406715,2019-07-27,253,4581.0
149754,6065,6071,-115.99384915368177,33.74368033412086,-116.17846073060556,34.84143828214598,2019-07-27,16382,296677.0
149755,6065,6073,-115.99384915368177,33.74368033412086,-116.77020744456195,33.028203198952994,2019-07-27,9865,178655.0
149757,6065,6077,-115.99384915368177,33.74368033412086,-121.2714080737995,37.93474445570171,2019-07-27,122,2209.0
149758,6065,6085,-115.99384915368177,33.74368033412086,-121.69627886046631,37.2324840315687,2019-07-27,183,3314.0
149759,6065,6087,-115.99384915368177,33.74368033412086,-122.00978740939895,37.02160590618132,2019-07-27,81,1466.0
149760,6065,6093,-115.99384915368177,33.74368033412086,-122.54036776276807,41.59268663385888,2019-07-27,30,543.0
149761,6065,6095,-115.99384915368177,33.74368033412086,-121.9400068971127,38.26691911759816,2019-07-27,55,996.0
149762,6065,6097,-115.99384915368177,33.74368033412086,-122.92254465472433,38.525292574496746,2019-07-27,84,1521.0
149763,6065,6099,-115.99384915368177,33.74368033412086,-120.9976828984382,37.559137443240715,2019-07-27,71,1285.0
149764,6065,6107,-115.99384915368177,33.74368033412086,-118.80047251578982,36.22015662355563,2019-07-27,170,3078.0
149765,6065,6111,-115.99384915368177,33.74368033412086,-119.1260271961335,34.35752851853052,2019-07-27,435,7877.0
150117,6065,6019,-115.99384915368177,33.74368033412086,-119.64931992072789,36.75817909995374,2019-07-27,175,3169.0
150197,6065,6053,-115.99384915368177,33.74368033412086,-121.3089015574753,36.23977439726873,2019-07-27,216,3911.0
150222,6065,6079,-115.99384915368177,33.74368033412086,-120.45219695427826,35.38741848606952,2019-07-27,301,5451.0
150226,6065,6103,-115.99384915368177,33.74368033412086,-122.23388486645332,40.12573617716245,2019-07-27,29,525.0
150236,6065,6033,-115.99384915368177,33.74368033412086,-122.75318391622451,39.099645340199004,2019-07-27,4,72.0
150274,6065,6061,-115.99384915368177,33.74368033412086,-120.71765160991616,39.063427199381174,2019-07-27,108,1955.0
150316,6065,6013,-115.99384915368177,33.74368033412086,-121.95121244528309,37.92341874155632,2019-07-27,128,2318.0
150317,6065,6039,-115.99384915368177,33.74368033412086,-119.76264813255865,37.21803147751612,2019-07-27,48,869.0
150318,6065,6045,-115.99384915368177,33.74368033412086,-123.43155391611874,39.4336238311982,2019-07-27,15,271.0
150319,6065,6069,-115.99384915368177,33.74368033412086,-121.07499554108288,36.605705902231435,2019-07-27,10,181.0
150335,6065,6007,-115.99384915368177,33.74368033412086,-121.60067173183134,39.66692936367094,2019-07-27,32,579.0
150341,6065,6089,-115.99384915368177,33.74368033412086,-122.04052152474789,40.763766597080235,2019-07-27,93,1684.0
150383,6065,6043,-115.99384915368177,33.74368033412086,-119.9055172810364,37.58152187460611,2019-07-27,29,525.0
150384,6065,6055,-115.99384915368177,33.74368033412086,-122.33053320427236,38.5064736594468,2019-07-27,64,1159.0
150468,6065,6015,-115.99384915368177,33.74368033412086,-123.95780135791581,41.7449423699455,2019-07-27,2,36.0
150469,6065,6083,-115.99384915368177,33.74368033412086,-120.03078618310377,34.53834408621415,2019-07-27,302,5469.0
150493,6065,6031,-115.99384915368177,33.74368033412086,-119.81550249362243,36.07536098867834,2019-07-27,42,760.0
150494,6065,6101,-115.99384915368177,33.74368033412086,-121.69484234013284,39.03452288404048,2019-07-27,10,181.0
150501,6065,6011,-115.99384915368177,33.74368033412086,-122.23702845533448,39.177573134127535,2019-07-27,12,217.0
150502,6065,6021,-115.99384915368177,33.74368033412086,-122.39220680724118,39.59840476989015,2019-07-27,7,126.0
150535,6065,6035,-115.99384915368177,33.74368033412086,-120.59433283101079,40.673590390320065,2019-07-27,3,54.0
150557,6065,6057,-115.99384915368177,33.74368033412086,-120.76875211635961,39.30136957890384,2019-07-27,9,162.0
150581,6065,6025,-115.99384915368177,33.74368033412086,-115.3653197293723,33.039505999919136,2019-07-27,238,4310.0
150594,6065,6005,-115.99384915368177,33.74368033412086,-120.65111562927252,38.44638950030805,2019-07-27,8,144.0
150604,6065,6027,-115.99384915368177,33.74368033412086,-117.41078968308284,36.511126808060865,2019-07-27,191,3459.0
150605,6065,6051,-115.99384915368177,33.74368033412086,-118.88670926751537,37.93899035009903,2019-07-27,269,4871.0
150623,6065,6009,-115.99384915368177,33.74368033412086,-120.55413209741344,38.20460680352815,2019-07-27,1,18.0
150624,6065,6049,-115.99384915368177,33.74368033412086,-120.72502895942912,41.58983357414569,2019-07-27,5,90.0
150625,6065,6105,-115.99384915368177,33.74368033412086,-123.11262773346346,40.650693556253756,2019-07-27,4,72.0
150626,6065,6109,-115.99384915368177,33.74368033412086,-119.95475334431002,38.02760098861166,2019-07-27,10,181.0
150627,6065,6115,-115.99384915368177,33.74368033412086,-121.35126271836053,39.26900767275675,2019-07-27,8,144.0
150733,6067,6037,-121.34424340677604,38.449314807406715,-118.26101696970831,34.19800147820897,2019-07-27,1183,21642.0
150734,6067,6059,-121.34424340677604,38.449314807406715,-117.77614624417816,33.676913155110306,2019-07-27,708,12952.0
150735,6067,6081,-121.34424340677604,38.449314807406715,-122.3556631985105,37.43620973176126,2019-07-27,1173,21459.0
150736,6067,6113,-121.34424340677604,38.449314807406715,-121.90162045610802,38.68664648089628,2019-07-27,2687,49158.0
150883,6067,6001,-121.34424340677604,38.449314807406715,-121.91788544949588,37.650546842122445,2019-07-27,1796,32857.0
150884,6067,6017,-121.34424340677604,38.449314807406715,-120.52464692761319,38.778737973176135,2019-07-27,2784,50932.0
150885,6067,6023,-121.34424340677604,38.449314807406715,-123.91581945049178,40.70500910443826,2019-07-27,146,2671.0
150886,6067,6029,-121.34424340677604,38.449314807406715,-118.72990002272377,35.34284876287472,2019-07-27,270,4939.0
150887,6067,6041,-121.34424340677604,38.449314807406715,-122.74885854934313,38.05518332680756,2019-07-27,294,5378.0
150888,6067,6047,-121.34424340677604,38.449314807406715,-120.71768800001988,37.19187047087785,2019-07-27,349,6384.0
150889,6067,6063,-121.34424340677604,38.449314807406715,-120.83859760079802,40.004682481022,2019-07-27,77,1408.0
150890,6067,6065,-121.34424340677604,38.449314807406715,-115.99384915368177,33.74368033412086,2019-07-27,337,6165.0
150891,6067,6067,-121.34424340677604,38.449314807406715,-121.34424340677604,38.449314807406715,2019-07-27,145321,2658620.0
150892,6067,6071,-121.34424340677604,38.449314807406715,-116.17846073060556,34.84143828214598,2019-07-27,281,5140.0
150893,6067,6073,-121.34424340677604,38.449314807406715,-116.77020744456195,33.028203198952994,2019-07-27,1401,25631.0
150895,6067,6077,-121.34424340677604,38.449314807406715,-121.2714080737995,37.93474445570171,2019-07-27,2159,39498.0
150896,6067,6085,-121.34424340677604,38.449314807406715,-121.69627886046631,37.2324840315687,2019-07-27,1296,23710.0
150897,6067,6087,-121.34424340677604,38.449314807406715,-122.00978740939895,37.02160590618132,2019-07-27,750,13721.0
150898,6067,6093,-121.34424340677604,38.449314807406715,-122.54036776276807,41.59268663385888,2019-07-27,100,1829.0
150899,6067,6095,-121.34424340677604,38.449314807406715,-121.9400068971127,38.26691911759816,2019-07-27,1430,26161.0
150900,6067,6097,-121.34424340677604,38.449314807406715,-122.92254465472433,38.525292574496746,2019-07-27,571,10446.0
150901,6067,6099,-121.34424340677604,38.449314807406715,-120.9976828984382,37.559137443240715,2019-07-27,458,8379.0
150902,6067,6107,-121.34424340677604,38.449314807406715,-118.80047251578982,36.22015662355563,2019-07-27,176,3219.0
150903,6067,6111,-121.34424340677604,38.449314807406715,-119.1260271961335,34.35752851853052,2019-07-27,99,1811.0
151179,6067,6019,-121.34424340677604,38.449314807406715,-119.64931992072789,36.75817909995374,2019-07-27,452,8269.0
151244,6067,6053,-121.34424340677604,38.449314807406715,-121.3089015574753,36.23977439726873,2019-07-27,410,7500.0
151262,6067,6079,-121.34424340677604,38.449314807406715,-120.45219695427826,35.38741848606952,2019-07-27,255,4665.0
151266,6067,6103,-121.34424340677604,38.449314807406715,-122.23388486645332,40.12573617716245,2019-07-27,89,1628.0
151277,6067,6033,-121.34424340677604,38.449314807406715,-122.75318391622451,39.099645340199004,2019-07-27,88,1609.0
151312,6067,6061,-121.34424340677604,38.449314807406715,-120.71765160991616,39.063427199381174,2019-07-27,7821,143083.0
151348,6067,6013,-121.34424340677604,38.449314807406715,-121.95121244528309,37.92341874155632,2019-07-27,920,16831.0
151349,6067,6039,-121.34424340677604,38.449314807406715,-119.76264813255865,37.21803147751612,2019-07-27,86,1573.0
151350,6067,6045,-121.34424340677604,38.449314807406715,-123.43155391611874,39.4336238311982,2019-07-27,137,2506.0
151351,6067,6069,-121.34424340677604,38.449314807406715,-121.07499554108288,36.605705902231435,2019-07-27,21,384.0
151358,6067,6007,-121.34424340677604,38.449314807406715,-121.60067173183134,39.66692936367094,2019-07-27,339,6201.0
151367,6067,6089,-121.34424340677604,38.449314807406715,-122.04052152474789,40.763766597080235,2019-07-27,225,4116.0
151398,6067,6043,-121.34424340677604,38.449314807406715,-119.9055172810364,37.58152187460611,2019-07-27,28,512.0
151399,6067,6055,-121.34424340677604,38.449314807406715,-122.33053320427236,38.5064736594468,2019-07-27,294,5378.0
151473,6067,6015,-121.34424340677604,38.449314807406715,-123.95780135791581,41.7449423699455,2019-07-27,17,311.0
151474,6067,6083,-121.34424340677604,38.449314807406715,-120.03078618310377,34.53834408621415,2019-07-27,90,1646.0
151492,6067,6031,-121.34424340677604,38.449314807406715,-119.81550249362243,36.07536098867834,2019-07-27,45,823.0
151493,6067,6101,-121.34424340677604,38.449314807406715,-121.69484234013284,39.03452288404048,2019-07-27,291,5323.0
151500,6067,6011,-121.34424340677604,38.449314807406715,-122.23702845533448,39.177573134127535,2019-07-27,80,1463.0
151501,6067,6021,-121.34424340677604,38.449314807406715,-122.39220680724118,39.59840476989015,2019-07-27,38,695.0
151529,6067,6035,-121.34424340677604,38.449314807406715,-120.59433283101079,40.673590390320065,2019-07-27,5,91.0
151547,6067,6003,-121.34424340677604,38.449314807406715,-119.82065303343381,38.59725063434423,2019-07-27,15,274.0
151554,6067,6057,-121.34424340677604,38.449314807406715,-120.76875211635961,39.30136957890384,2019-07-27,579,10592.0
151568,6067,6025,-121.34424340677604,38.449314807406715,-115.3653197293723,33.039505999919136,2019-07-27,12,219.0
151577,6067,6005,-121.34424340677604,38.449314807406715,-120.65111562927252,38.44638950030805,2019-07-27,338,6183.0
151581,6067,6027,-121.34424340677604,38.449314807406715,-117.41078968308284,36.511126808060865,2019-07-27,17,311.0
151582,6067,6051,-121.34424340677604,38.449314807406715,-118.88670926751537,37.93899035009903,2019-07-27,48,878.0
151583,6067,6091,-121.34424340677604,38.449314807406715,-120.5159963784201,39.58040010161696,2019-07-27,9,164.0
151591,6067,6009,-121.34424340677604,38.449314807406715,-120.55413209741344,38.20460680352815,2019-07-27,159,2908.0
151592,6067,6049,-121.34424340677604,38.449314807406715,-120.72502895942912,41.58983357414569,2019-07-27,1,18.0
151593,6067,6105,-121.34424340677604,38.449314807406715,-123.11262773346346,40.650693556253756,2019-07-27,10,182.0
151594,6067,6109,-121.34424340677604,38.449314807406715,-119.95475334431002,38.02760098861166,2019-07-27,116,2122.0
151595,6067,6115,-121.34424340677604,38.449314807406715,-121.35126271836053,39.26900767275675,2019-07-27,281,5140.0
151678,6071,6037,-116.17846073060556,34.84143828214598,-118.26101696970831,34.19800147820897,2019-07-27,21934,395544.0
151679,6071,6059,-116.17846073060556,34.84143828214598,-117.77614624417816,33.676913155110306,2019-07-27,9263,167043.0
151680,6071,6081,-116.17846073060556,34.84143828214598,-122.3556631985105,37.43620973176126,2019-07-27,107,1929.0
151681,6071,6113,-116.17846073060556,34.84143828214598,-121.90162045610802,38.68664648089628,2019-07-27,27,486.0
151850,6071,6001,-116.17846073060556,34.84143828214598,-121.91788544949588,37.650546842122445,2019-07-27,147,2650.0
151851,6071,6017,-116.17846073060556,34.84143828214598,-120.52464692761319,38.778737973176135,2019-07-27,93,1677.0
151852,6071,6023,-116.17846073060556,34.84143828214598,-123.91581945049178,40.70500910443826,2019-07-27,12,216.0
151853,6071,6029,-116.17846073060556,34.84143828214598,-118.72990002272377,35.34284876287472,2019-07-27,673,12136.0
151854,6071,6041,-116.17846073060556,34.84143828214598,-122.74885854934313,38.05518332680756,2019-07-27,8,144.0
151855,6071,6047,-116.17846073060556,34.84143828214598,-120.71768800001988,37.19187047087785,2019-07-27,78,1406.0
151856,6071,6063,-116.17846073060556,34.84143828214598,-120.83859760079802,40.004682481022,2019-07-27,11,198.0
151857,6071,6065,-116.17846073060556,34.84143828214598,-115.99384915368177,33.74368033412086,2019-07-27,13265,239213.0
151858,6071,6067,-116.17846073060556,34.84143828214598,-121.34424340677604,38.449314807406715,2019-07-27,181,3264.0
151859,6071,6071,-116.17846073060556,34.84143828214598,-116.17846073060556,34.84143828214598,2019-07-27,206011,3715082.0
151860,6071,6073,-116.17846073060556,34.84143828214598,-116.77020744456195,33.028203198952994,2019-07-27,3139,56606.0
151862,6071,6077,-116.17846073060556,34.84143828214598,-121.2714080737995,37.93474445570171,2019-07-27,103,1857.0
151863,6071,6085,-116.17846073060556,34.84143828214598,-121.69627886046631,37.2324840315687,2019-07-27,171,3083.0
151864,6071,6087,-116.17846073060556,34.84143828214598,-122.00978740939895,37.02160590618132,2019-07-27,51,919.0
151865,6071,6093,-116.17846073060556,34.84143828214598,-122.54036776276807,41.59268663385888,2019-07-27,35,631.0
151866,6071,6095,-116.17846073060556,34.84143828214598,-121.9400068971127,38.26691911759816,2019-07-27,62,1118.0
151867,6071,6097,-116.17846073060556,34.84143828214598,-122.92254465472433,38.525292574496746,2019-07-27,34,613.0
151868,6071,6099,-116.17846073060556,34.84143828214598,-120.9976828984382,37.559137443240715,2019-07-27,92,1659.0
151869,6071,6107,-116.17846073060556,34.84143828214598,-118.80047251578982,36.22015662355563,2019-07-27,131,2362.0
151870,6071,6111,-116.17846073060556,34.84143828214598,-119.1260271961335,34.35752851853052,2019-07-27,426,7682.0
152214,6071,6019,-116.17846073060556,34.84143828214598,-119.64931992072789,36.75817909995374,2019-07-27,194,3498.0
152299,6071,6053,-116.17846073060556,34.84143828214598,-121.3089015574753,36.23977439726873,2019-07-27,87,1568.0
152326,6071,6079,-116.17846073060556,34.84143828214598,-120.45219695427826,35.38741848606952,2019-07-27,361,6510.0
152334,6071,6103,-116.17846073060556,34.84143828214598,-122.23388486645332,40.12573617716245,2019-07-27,36,649.0
152347,6071,6033,-116.17846073060556,34.84143828214598,-122.75318391622451,39.099645340199004,2019-07-27,20,360.0
152396,6071,6061,-116.17846073060556,34.84143828214598,-120.71765160991616,39.063427199381174,2019-07-27,68,1226.0
152446,6071,6013,-116.17846073060556,34.84143828214598,-121.95121244528309,37.92341874155632,2019-07-27,90,1623.0
152447,6071,6039,-116.17846073060556,34.84143828214598,-119.76264813255865,37.21803147751612,2019-07-27,54,973.0
152448,6071,6045,-116.17846073060556,34.84143828214598,-123.43155391611874,39.4336238311982,2019-07-27,8,144.0
152449,6071,6069,-116.17846073060556,34.84143828214598,-121.07499554108288,36.605705902231435,2019-07-27,4,72.0
152464,6071,6007,-116.17846073060556,34.84143828214598,-121.60067173183134,39.66692936367094,2019-07-27,29,522.0
152471,6071,6089,-116.17846073060556,34.84143828214598,-122.04052152474789,40.763766597080235,2019-07-27,51,919.0
152511,6071,6043,-116.17846073060556,34.84143828214598,-119.9055172810364,37.58152187460611,2019-07-27,28,504.0
152512,6071,6055,-116.17846073060556,34.84143828214598,-122.33053320427236,38.5064736594468,2019-07-27,48,865.0
152599,6071,6015,-116.17846073060556,34.84143828214598,-123.95780135791581,41.7449423699455,2019-07-27,14,252.0
152600,6071,6083,-116.17846073060556,34.84143828214598,-120.03078618310377,34.53834408621415,2019-07-27,296,5337.0
152615,6071,6031,-116.17846073060556,34.84143828214598,-119.81550249362243,36.07536098867834,2019-07-27,35,631.0
152616,6071,6101,-116.17846073060556,34.84143828214598,-121.69484234013284,39.03452288404048,2019-07-27,5,90.0
152620,6071,6011,-116.17846073060556,34.84143828214598,-122.23702845533448,39.177573134127535,2019-07-27,22,396.0
152621,6071,6021,-116.17846073060556,34.84143828214598,-122.39220680724118,39.59840476989015,2019-07-27,17,306.0
152649,6071,6035,-116.17846073060556,34.84143828214598,-120.59433283101079,40.673590390320065,2019-07-27,8,144.0
152662,6071,6003,-116.17846073060556,34.84143828214598,-119.82065303343381,38.59725063434423,2019-07-27,2,36.0
152676,6071,6057,-116.17846073060556,34.84143828214598,-120.76875211635961,39.30136957890384,2019-07-27,31,559.0
152696,6071,6025,-116.17846073060556,34.84143828214598,-115.3653197293723,33.039505999919136,2019-07-27,104,1875.0
152705,6071,6005,-116.17846073060556,34.84143828214598,-120.65111562927252,38.44638950030805,2019-07-27,2,36.0
152719,6071,6027,-116.17846073060556,34.84143828214598,-117.41078968308284,36.511126808060865,2019-07-27,177,3191.0
152720,6071,6051,-116.17846073060556,34.84143828214598,-118.88670926751537,37.93899035009903,2019-07-27,287,5175.0
152721,6071,6091,-116.17846073060556,34.84143828214598,-120.5159963784201,39.58040010161696,2019-07-27,1,18.0
152738,6071,6009,-116.17846073060556,34.84143828214598,-120.55413209741344,38.20460680352815,2019-07-27,9,162.0
152739,6071,6049,-116.17846073060556,34.84143828214598,-120.72502895942912,41.58983357414569,2019-07-27,1,18.0
152740,6071,6109,-116.17846073060556,34.84143828214598,-119.95475334431002,38.02760098861166,2019-07-27,15,270.0
152741,6071,6115,-116.17846073060556,34.84143828214598,-121.35126271836053,39.26900767275675,2019-07-27,7,126.0
152837,6073,6037,-116.77020744456195,33.028203198952994,-118.26101696970831,34.19800147820897,2019-07-27,6749,139026.0
152838,6073,6059,-116.77020744456195,33.028203198952994,-117.77614624417816,33.676913155110306,2019-07-27,5721,117850.0
152839,6073,6081,-116.77020744456195,33.028203198952994,-122.3556631985105,37.43620973176126,2019-07-27,260,5355.0
152840,6073,6113,-116.77020744456195,33.028203198952994,-121.90162045610802,38.68664648089628,2019-07-27,46,947.0
153020,6073,6001,-116.77020744456195,33.028203198952994,-121.91788544949588,37.650546842122445,2019-07-27,327,6736.0
153021,6073,6017,-116.77020744456195,33.028203198952994,-120.52464692761319,38.778737973176135,2019-07-27,197,4058.0
153022,6073,6023,-116.77020744456195,33.028203198952994,-123.91581945049178,40.70500910443826,2019-07-27,40,823.0
153023,6073,6029,-116.77020744456195,33.028203198952994,-118.72990002272377,35.34284876287472,2019-07-27,367,7560.0
153024,6073,6041,-116.77020744456195,33.028203198952994,-122.74885854934313,38.05518332680756,2019-07-27,100,2059.0
